DIVISION_NAME,DEPARTMENT_NAME,ART_SV_NAME,BARCODE,UOM,END_QTY,NORMAL_COST
04 DRY FOOD,0460 HBA,มิซึมิ ยูวี บอดี้ ฟรี 180ก.,8859214800379,g,7,236.916
04 DRY FOOD,0461 FACE & COSMETICS,มาริโอ้ฟอร์ฮิมเพอร์ฟูมส์20มล,8858724881175,mL,4,69.39
04 DRY FOOD,0440 BEVERAGE,บลูไดมอนด์ออริจินอล180มล.*3,8850096844505,mL,12,59.76
06 PHARMACY,0620 OVER THE COUNTER,P_มาร์ เบบี้ โนส 100มล,4897003381566,mL,2,210
04 DRY FOOD,0420 SWEETED GROCE.2,กูลิโกะเพรทซ์ออริจินัล 21ก.,8851019030975,g,6,9.027
04 DRY FOOD,0420 SWEETED GROCE.2,ดอยตุงแมคคาเดเมียเกลือ150กรัม,8855263000838,g,23,228.25
02 HOME LINE,0210 HOUSEWARE,BESICOตะกร้าปิกนิคL NO.2550ขาว,8851119125502,pc,11,190
05 FRESH FOOD,0510 BUTCHERY,หมูสามชั้นกะทะFZ 500 กรัม,8856294086167,g,20,123
04 DRY FOOD,0460 HBA,ดีนี่แป้งเด็ก 300 ก P2 แดง,8851989961477,g,5,84.71
04 DRY FOOD,0460 HBA,เนทูร่าครีมหมัก250กรัม(P),8850460997417,g,8,78.23
04 DRY FOOD,0461 FACE & COSMETICS,พอนด์ส ไบรท์เดย์ครีมSPF156.5ก,8851932461368,g,9,12.991
04 DRY FOOD,0461 FACE & COSMETICS,โอเลย์ซีรั่มเอเอชเอ30มล,4987176080561,mL,3,653.55
04 DRY FOOD,0470 HOUSEHOLD,วิกซอล  พลัส รุ่น 2 แถม 1,8850092015220,mL,35,81.66
04 DRY FOOD,0420 SWEETED GROCE.2,ชีโตสทวิสต์ปาปริก้าชีส 64กรัม,8850718822584,g,15,15.576
04 DRY FOOD,0470 HOUSEHOLD,ไฮเตอรน้ำยาซักผ้าขาวฟ้า600CC,8851818603301,cc,7,22.824
04 DRY FOOD,0420 SWEETED GROCE.2,โกช็อกโก้เวเฟอร์โรลทวิน 288ก.,8996001353424,g,18,43.925
02 HOME LINE,0220 HOME DECOR,BESICOผ้าปูMSTK5+นวม90X100ชมพู,8859691916648,pc,4,748
04 DRY FOOD,0460 HBA,ฟีโน่ พรีเมียมทัชแฮรมาสก์ 230ก,4550516493583,g,9,279.67
04 DRY FOOD,0472 PAPER,สก๊อตต์ก.ชำระยาวสุดพิเศษ6ม้วน,8850039204021,ro,9,97.552
04 DRY FOOD,0470 HOUSEHOLD,เกลดอีลีทเจลแม่ริมโรส180ก,8850175023081,g,5,71.237
06 PHARMACY,0620 OVER THE COUNTER,P_ออฟไซท์ โพส-ออป6.5X5.0ซม,8852266001107,pc,2,42
04 DRY FOOD,0430 SALTED GROCERY,3LADIESฉู่ฉี่ปลาซาร์ดีน190กP6,8850153333065,g,18,145.5
02 HOME LINE,0210 HOUSEWARE,แก้วน้ำพลาซ่า295 มล.P4,8850222177491,pc,2,97.801
04 DRY FOOD,0461 FACE & COSMETICS,สมูทอีไวท์โฟม4ออนซ์แพ็คคู่,9300807033333,oz,4,384.041
04 DRY FOOD,0460 HBA,วาสลีนกลูต้าโฟโต้เอจ SPF 150มล,8851932490313,mL,12,169.629
04 DRY FOOD,0460 HBA,แปรงสีฟันเด็กโคโดโมรุ่น 9-12,8850002000353,pc,19,18.334
04 DRY FOOD,0420 SWEETED GROCE.2,พิพ นูกัต ช็อกโกแลต 20 กรัม,8859708308190,g,239,5.037
04 DRY FOOD,0441 BEVERAGE_WHSL,WBPกาโตะ น้ำส้ม25% 250มลP6,8850624293317,mL,13,51.18
04 DRY FOOD,0420 SWEETED GROCE.2,แบร์ดี้บีป๊อปสตรอเบอร์รี่ 15 ก,8888235009003,g,83,24.86
04 DRY FOOD,0430 SALTED GROCERY,แอคเนซีซอสผสมเนื้อจากพืช,8850343010929,g,43,81.252
06 PHARMACY,0630 WELL BEING,P_แอคเน่-เอด เคลนเซอร์ 2X100มล,9314057016695,pc,2,269.485
05 FRESH FOOD,0560 PERISHABLE,AFM เต้าหู้ปลาสูตรเยาวราช 500ก,8858821500689,pc,10,45.56
02 HOME LINE,0210 HOUSEWARE,BESICOชามพอร์ซเลน 6 สีขาว,8859199926606,pc,48,35
04 DRY FOOD,0420 SWEETED GROCE.2,IMP_ฮ่าวลี่หยวน ลูกอมรสข้าวโพด,6956588500620,g,17,14.29
04 DRY FOOD,0460 HBA,เรโซนา เบอร์รี่ โรลออน 45มล,8851932475938,mL,14,79
04 DRY FOOD,0440 BEVERAGE,VTMทูโกช็อกโกแกรนเดย์300มล.P6,8851028002826,mL,8,87.89
04 DRY FOOD,0461 FACE & COSMETICS,บิโอเรคลีนซิ่งวอเตอร์ 400มล.,8851818341388,mL,8,178.71
04 DRY FOOD,0430 SALTED GROCERY,เทใจ ซอสหอยนางรม 280 กรัม,8857123982131,g,23,25.92
02 HOME LINE,0210 HOUSEWARE,BHP ส้อมล้วนสีขาว 1X20,8851126005996,,22,19.6
04 DRY FOOD,0410 SWEETED GROCE.1,ไฮคิวซูเปอร์โกลด์3 550,8851359705847,g,4,311.836
04 DRY FOOD,0440 BEVERAGE,แอนลีนนมเปรี้ยวผลไม้รวม180มล12,9415007058007,mL,8,142.55
02 HOME LINE,0210 HOUSEWARE,BESICO แผ่นทำ ค.สะอาดพื้นเปียก,8858700810366,pc,15,48
02 HOME LINE,0210 HOUSEWARE,เบสิโคราวBEVIS51X111X126-175,8859426096027,pc,7,477
04 DRY FOOD,0461 FACE & COSMETICS,มี เอเวอร์ลาสติ้ง กลิตเตอร์ดำ,8850208210624,g,12,156.542
04 DRY FOOD,0420 SWEETED GROCE.2,มาชิตะอบออริจินัลเข้มX2 4 กรัม,8850999024899,g,11,14.02
02 HOME LINE,0220 HOME DECOR,ซาตินพลัส ที่นอน 3 ตอน BATMAN,8851061259751,pc,2,740
04 DRY FOOD,0420 SWEETED GROCE.2,โยอิกิ ข้าวโพดอบกรอบหม่าล่า60ก,8990019003173,g,20,5.807
05 FRESH FOOD,0560 PERISHABLE,หมูอนามัย หมูยอ 400ก,8853988000690,g,10,47.07
04 DRY FOOD,0460 HBA,จุฬา บลูโรส อันเดอร์อาร์ม 10ก.,8858882903993,g,28,41.355
04 DRY FOOD,0460 HBA,ยิลเลตมัคทรีเทอร์โบใบมีด2ชิ้น,4902430689366,pc,11,290.84
06 PHARMACY,0620 OVER THE COUNTER,P_ลามาโซนครีม ( โคลไตรมาโซล) 10 กรัม,8855930000635,,2,35.11
06 PHARMACY,0620 OVER THE COUNTER,P_เทมปร้า ฟอร์ต 60 มล,8995201800332,,2,46.15
04 DRY FOOD,0420 SWEETED GROCE.2,ช็อกฯริทเทอร์ลูกเกด&เฮเซล100ก.,4000417022004,g,32,94.605
04 DRY FOOD,0470 HOUSEHOLD,WBPแอทแทคอีซี่แฮปปี้สวีท250กP3,8851818720992,g,6,43.505
04 DRY FOOD,0430 SALTED GROCERY,IMP_นงชิม ซินราเมียนรสเผ็ด120,31146150601,g,23,32.5
04 DRY FOOD,0460 HBA,ซิสเท็มม่ายาสีฟันไอซี่80กรัม,8850002017498,g,12,20.666
04 DRY FOOD,0460 HBA,เรโซนาชาวเวอร์สเปรย์135P2,8851932377027,mL,10,151.047
02 HOME LINE,0210 HOUSEWARE,ไม้เสียบบาบีคิว 24ซม. P12,2050000169540,pc,6,103
04 DRY FOOD,0460 HBA,ลอรีอัลไฮยาลูรอนครีมนวด 375มล,8994993019083,mL,18,155.44
04 DRY FOOD,0461 FACE & COSMETICS,อินทูอิทแลฟวิชซาตินลิป-LSL02,8858000027020,g,5,157.336
04 DRY FOOD,0430 SALTED GROCERY,ซีเล็คทูน่าสลัดในมายองเนส185G(M),8852021300001,g,92,39.135
04 DRY FOOD,0460 HBA,แพรอทLQSซากุระ450 P1+1,8851929019770,mL,25,132.68
04 DRY FOOD,0460 HBA,นีเวียเอ็กซไวท์สเปรย์150มล.,4005808829675,mL,12,105.32
04 DRY FOOD,0430 SALTED GROCERY,IMP_มูตติมะเขือเทศบดละเอียด140,8005110200007,g,17,46.427
02 HOME LINE,0250 STATIONERY & EDUTAINMENT,RM กป.ดินสอ B6-F คละ RM015,8851215920155,pc,12,23.5
04 DRY FOOD,0460 HBA,เอเวอร์เซ็นส์ชิคมอยโคโลญ20แดง,8851989011721,mL,5,27.087
04 DRY FOOD,0461 FACE & COSMETICS,เอสเซนส์สวีตตี้ฮันนี่(ญ)3มล,8858713502890,pc,10,21.262
04 DRY FOOD,0460 HBA,แพนทีนมิราเคิลSH ไบโอติน 100มล,4987176378897,mL,18,38.534
05 FRESH FOOD,0560 PERISHABLE,ดัชชีกรีกไม่น้ำตาลกาโนลา120กX4,8851717910999,g,3,57.45
04 DRY FOOD,0460 HBA,โลชั่นบำรุงผมมอยเจอร์ไรเซอร์ 3,8852053012033,mL,15,68.55
04 DRY FOOD,0420 SWEETED GROCE.2,ล็อกเกอร์ มินิ ครีมคาเคา,8000380001118,g,16,131.133
02 HOME LINE,0210 HOUSEWARE,3M ม๊อบค๊อตตอล,8850304019084,pc,11,143.88
02 HOME LINE,0230 RECREATION,PSC_พวงกุญแจแฟนซี ลูกปัด 02,8854502035969,pc,7,43
04 DRY FOOD,0430 SALTED GROCERY,IMP_โอโตกิชีสซีราเมงมาสคาร์โปน,850069667122,g,32,38.785
02 HOME LINE,0210 HOUSEWARE,3M ถุงมือยางอโรเวร่าM,8850304075530,pc,14,54.5
04 DRY FOOD,0410 SWEETED GROCE.1,ไดมอนด์เกรนส์กราโนล่ารสน้ำผึ้ง,8859114905525,g,11,191.224
02 HOME LINE,0230 RECREATION,BESICO กป.เดินทางT.LINE แดง24,6920681030476,pc,7,539.456
04 DRY FOOD,0460 HBA,ไนกี้ สเปรย์ 200 มล บลู,8414135864123,mL,8,94.275
02 HOME LINE,0210 HOUSEWARE,BHP ชามชานอ้อย 875 มล. 10ใบ,8857118170581,,36,27
04 DRY FOOD,0410 SWEETED GROCE.1,โอวัลตินซอยย์สูตรผสมงาดำและงาขาว364 กรัม,7612100063835,g,34,105.9
04 DRY FOOD,0461 FACE & COSMETICS,เคที่ดอลล์ไอแฮฟวอเตอร์ 3ก.#พีช,8858842080528,g,12,35.26
05 FRESH FOOD,0520 SEAFOOD,ปลาอินทรีหอมแวคคัม80กรัม,8851035408031,,12,80
05 FRESH FOOD,0560 PERISHABLE,IMP_ออร์คิดเนยผสมจืด200ก,8850151823209,g,12,67.41
02 HOME LINE,0210 HOUSEWARE,TEFALหม้อด้ามฝาแก้วSTARTER16CM,3168430361324,pc,8,485.98
04 DRY FOOD,0440 BEVERAGE,7 UPไม่มีน้ำตาลสตรอเบอร์รี่325,8858998583638,mL,8,11.795
04 DRY FOOD,0432 SALTED GROCERY_SME,ลูกท้อเส้นหมี่ สีเหลือง314ก.,8852835300037,g,2,25.233
06 PHARMACY,0610 PRESCRIPTION,P_MARCUSแผง 10 เม็ด,2000007600959,pc,40,9
04 DRY FOOD,0430 SALTED GROCERY,ปุ้มปุ้ยผัดกระเพราไก่ 85 กรัม,8850088815360,g,8,23.73
04 DRY FOOD,0430 SALTED GROCERY,ยำยำสูตรเด็ดต้มยำกุ้งข้น80กP5,8850250014119,g,8.8,43.614
06 PHARMACY,0620 OVER THE COUNTER,P_โบร-แอม 30มก 10S,2000007730632,pc,1,3.6
02 HOME LINE,0230 RECREATION,BESICO กป.เดินทางBELLA ม่วง28,6920681030643,pc,8,530.825
04 DRY FOOD,0410 SWEETED GROCE.1,อิมพีเรียลท็อปปิ้งคาราเมล310G,8850332181173,g,7,46.15
04 DRY FOOD,0410 SWEETED GROCE.1,เบสท์ฟู้ดส์แยมสตรอเบอร์รี 340ก,8850144226574,g,11,51.5
04 DRY FOOD,0450 LIQUOR,บาคาร์ดี คาร์ตา บลังกา 750มล,5010677015004,mL,16,648.85
02 HOME LINE,0230 RECREATION,แก๊สกระป๋องแพ็ค 3 ALTA,8851854411182,,24,105.5
06 PHARMACY,0620 OVER THE COUNTER,P_นีโอพลาส-S 100S ผ้า_NEW,8859774100155,pc,2,41.92
04 DRY FOOD,0430 SALTED GROCERY,เสือร้องไห้ซอสมะเขือเทศ 240ก,8850344005061,g,24,19.448
04 DRY FOOD,0440 BEVERAGE,น้ำดื่มคริสตัล  600  ซีซี.  แพ็ค 12,8851952350789,,0,
04 DRY FOOD,0460 HBA,แป้งเย็นตรางูคลาสสิค 140ก.,8852086001028,g,17,27.5
05 FRESH FOOD,0530 PRODUCE,BIGCชุดตุ๋นยาจีน 65 กรัม,8851583015910,g,14,23
04 DRY FOOD,0460 HBA,สเปรย์ฟิกซ์จัดแต่งทรงผม,8852053014075,mL,6,75.76
04 DRY FOOD,0430 SALTED GROCERY,ษฎาน้ำตาลทรายขาวบริสุทธิ์ 1 กก,8854570000012,g,97,24.926
02 HOME LINE,0250 STATIONERY & EDUTAINMENT,แม็กซ์ ชุดเครื่องเย็บHD-10+ลวด,8858729224175,pc,12,83
06 PHARMACY,0610 PRESCRIPTION,P_ฟลอคทิล 250มก,8853935014404,pc,4,59.35
04 DRY FOOD,0460 HBA,ดีเอ็มพีโลชั่นคาเลนดูลา 140มล.,8851929025542,mL,7,145.78
04 DRY FOOD,0461 FACE & COSMETICS,MBLดีฟาย&เบลนบราวน้ำตาลสว่าง,6902395716334,pc,1,94.7
03 SOFT LINE,0322 MEN ESSENTIAL,BESICO กกน.ยางSP  P3 เทากรมดำM,2000008716260,pc,6,92
06 PHARMACY,0630 WELL BEING,P_ฮีรูดอยด์ฟอร์เต้ครีม20 กรัม,8851743003443,,2,184.01
02 HOME LINE,0210 HOUSEWARE,BESICO ที่คว่ำจาน2ชั้น262/2A W,8851108826229,pc,4,210
04 DRY FOOD,0470 HOUSEHOLD,บรีสน้ำอัลตร้าเขียว 550มล 2+1,8851932444057,mL,31,144.495
06 PHARMACY,0610 PRESCRIPTION,P_PRIMOLUT-N 5MG 2X15TAB,4057598010214,sh,3,157.14
04 DRY FOOD,0461 FACE & COSMETICS,ซิสต้าร์ กลอสซี่01 เชอร์รี่2ก.,8859497304564,g,10,29.766
04 DRY FOOD,0460 HBA,เอเวอร์เซ้น แฟรี่ ชมพู 25มล.,8851989013763,mL,15,50.947
02 HOME LINE,0210 HOUSEWARE,ฟ๊อกกี้ MULTI 650 มล.,8851973045589,pc,9,60.62
04 DRY FOOD,0420 SWEETED GROCE.2,เลย์สแตคส์ โนริสาหร่าย 100ก,8850718821778,g,25,46.072
04 DRY FOOD,0472 PAPER,มามี่โพโคแพ้นท์ (ชาย) XXXL 22,8851111416134,pc,7,495.42
04 DRY FOOD,0460 HBA,เภสัชสบู่นมข้าว 130กรัม,8850233280074,mL,20,27.788
04 DRY FOOD,0461 FACE & COSMETICS,เมย์เบลลีน ลูมิแมท ซอง 128 5ก.,6902395981855,mL,8,48.36
04 DRY FOOD,0460 HBA,แป้งโคโดโมส้ม 350กรัม แพ็คคู่,8850002017382,g,10,82.5
04 DRY FOOD,0460 HBA,แคริ่งทรีทเม้นท์ฝานต.500มล.,8852053016024,mL,7,112.02
04 DRY FOOD,0430 SALTED GROCERY,มังกรคู่ วุ้นเส้น น้ำตก55ก.,8850122801038,g,49,18.05
04 DRY FOOD,0460 HBA,เฮด&โชว์เดอร์ นวด แฮร์สกาล์135,4987176152046,mL,20,49.98
06 PHARMACY,0610 PRESCRIPTION,P_นาโซลิน ไซรัรป พี.แอล. 60 มล.,8851473008886,,5,23.364
04 DRY FOOD,0430 SALTED GROCERY,จายาบะหมี่รสต้มยำ60กรัม แพ็ค 5,8858829600565,g,15,25.13
04 DRY FOOD,0410 SWEETED GROCE.1,IMP_แมกกาแรตเนยถั่วละเอียด340ก,8850358374368,g,25,60
05 FRESH FOOD,0560 PERISHABLE,เมจิโยเกิร์ตรสมิกซ์เบอร์รี่ 135กรัม แพค4,8850329315949,g,4,41.86
02 HOME LINE,0210 HOUSEWARE,แก้วน้ำคาริสม่า415มล.แพ็ค4,8850222219931,pc,6,114.49
02 HOME LINE,0240 HOME IMPROVEMEN,BESICOหมอนรองคอเมโมรี่โฟมเงิน,8859764415399,pc,3,145
04 DRY FOOD,0430 SALTED GROCERY,มาม่าคัพข้าวตหมูกระเทียม40GP3,8851876005086,g,5,46.056
06 PHARMACY,0610 PRESCRIPTION,P_TRAMโลชั่น 60 มล,8851473008763,mL,2,35.05
04 DRY FOOD,0472 PAPER,เดทตอลไวพ์เซนซิทีฟ10แผ่น,8850360034977,pc,12,33.64
04 DRY FOOD,0460 HBA,ยาสีฟันซอลส์อินเท็นซีฟ กัม แคร์ 160 กรัม แพ็คคู่,8850002025769,g,19,114.58
04 DRY FOOD,0460 HBA,แปรงสีฟันคอลเกตพิเศษ(MP),8850006332146,pc,65,9.028
02 HOME LINE,0210 HOUSEWARE,BHPกระดาษรองหม้อทอดเหลี่ยมP50,8859426096898,pc,34,57
04 DRY FOOD,0460 HBA,พรอมิส ชมพู แชมพู+แชมพู 400มล.,8851929024255,mL,7,147.67
06 PHARMACY,0620 OVER THE COUNTER,P_AMBสำลีแผ่นตัด 4X4  450 กรัม,8850185001277,g,2,109.35
04 DRY FOOD,0430 SALTED GROCERY,เด็กสมบูรณ์สายชูกลั่น5% 300มล,8850206225125,mL,16,10.28
02 HOME LINE,0210 HOUSEWARE,BESICOกะละมังS NO.228 ฟ้า,8851119022283,pc,19,15
02 HOME LINE,0250 STATIONERY & EDUTAINMENT,ELP กาววิทยาศาสตร์ STICKO 1G.,8851907273644,pc,8,12.71
04 DRY FOOD,0460 HBA,12พลัส เพอร์ฟูมโรสอินเลิฟ 25มล,8851123803335,mL,19,50.3
04 DRY FOOD,0410 SWEETED GROCE.1,ระมิงค์ ใบชาจีนอบดอกมะลิ 30ก,8850391122117,g,31,27.08
04 DRY FOOD,0430 SALTED GROCERY,โรซ่า บิ๊กแมคปลาซาบะ 220 กรัม,8850511121617,g,43,38.13
02 HOME LINE,0210 HOUSEWARE,BHP ถุงบรรจุอาหาร 6X9 100 ใบ,8851079001649,pc,1,26.9
04 DRY FOOD,0410 SWEETED GROCE.1,WBPคาร์เนชันครีมข้นหวาน388ก P6,8850124044556,g,5,139.167
04 DRY FOOD,0461 FACE & COSMETICS,ดร.มนตรีโฟมแอคเน่&ออยล์ 100ก,8851826044318,g,15,64.56
06 PHARMACY,0610 PRESCRIPTION,P_GVEZA 21S,8885017870530,unit,1,200
04 DRY FOOD,0472 PAPER,เอลิสเซนซิทีฟแคร์30ซม.12ชิ้น,8858947831216,pc,3,43.37
04 DRY FOOD,0430 SALTED GROCERY,ข้าวโพดหวานชนิดครีมเทสตี้425G,8850015120086,g,5,27.08
04 DRY FOOD,0461 FACE & COSMETICS,ซันเพลย์กันแกดดโทนอัพ70ก.(บูล),4987241202058,g,6,314
06 PHARMACY,0670 VITAMINS AND SUPPLEMENTS,P_PATARวิตซีส้ม50 มกซอง20ม,8855011000837,pc,1,4.673
04 DRY FOOD,0430 SALTED GROCERY,ทิพรสน้ำปลาแท้ขวดเพ็ท1500CC.,8850545715554,mL,10,38.006
04 DRY FOOD,0440 BEVERAGE,แฟนต้าน้ำส้ม 500มิลลิลิตร,8851959141168,mL,55,14.15
04 DRY FOOD,0460 HBA,คอลเกตซอลท์เฮอร์เบิล150กเดี่ยว,8850006322482,g,92,47.667
